X,Y,MarkerID,Name,Alternate_Name,Type,Facilities_List,Recreation_Activity_List,Address,SUBURB,Link,Disability_Accessible,Playground,Playground_Accessible,Playground_Shaded,Wifi,BBQ,Picnic_Tables,Drinking_Fountains,Toilets_Daylight,Toilets_24hrs,Toilets_Restricted,Showers,Baby_Change,Bicycle_Walk_Paths,Bike_Racks,Exercise_Equipment,Sports_Field_Lighting,Soccer,AFL,Basketball,Tennis,Cricket,Cycling,Swimming,Skateboarding,Watercraft,Rugby,Gaelic,Softball,CENTROID_X,CENTROID_Y,OBJECTID,LAISKEY,Area_m,Park_Class,Ward,Notes
130.833813144837592,-12.422309521760718,PK175,Fannie Bay Foreshore, ,Park,"Accessible,Bicycle/Walking Paths,Playground",,131 East Point Rd Fannie Bay,Fannie Bay,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.83390300588,-12.4227053480204,427,200     05975,36900,District,Lyons, 
130.833300522595493,-12.448109584966131,PK176,Gardens Oval Two,Palmerston Park Oval,Oval,"Accessible,Showers","AFL,Soccer,Cricket,Gaelic,Softball",56 Gilruth Ave The Gardens,The Gardens,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,130.833335155,-12.4481083409647,428,200     05943,29500,Regional,Lyons,Cricket Practise Nets
130.834355138242671,-12.448136306869737,PK177,Gardens Cemetery, ,Cemetery,Accessible,,191 Gardens Rd The Gardens,The Gardens,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.834389684082,-12.4482654687069,429,200     03402,9610,Regional,Lyons, 
130.836574589639866,-12.447034732789472,PK178,Amphitheatre, ,Community Facility,"Accessible,Toilets - Daylight Hours",,21 Geranium St The Gardens,The Gardens,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.836571872803,-12.4470366967366,430,200     05702,32900,District,Lyons, 
130.83391240994257,-12.446273955432634,PK179,Gardens Oval One,Palmerston Park Oval,Oval,"Accessible,Showers,Toilets - Restricted Access","AFL,Cricket",66 Gilruth Ave The Gardens,The Gardens,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,130.834107918767,-12.4463074330382,431,200     03477,36200,Regional,Lyons, 
130.836245256554605,-12.451041855999609,PK180,Gardens Park,Palmerston Park,Park,Accessible,,151 Gardens Rd The Gardens,The Gardens,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.836232848156,-12.451299502647,432,200     05945,16600,District,Lyons, 
130.83189102602438,-12.453270513089224,PK181,Warrego Park, ,Park,"Accessible,Playground",,176 Smith St Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.831910220132,-12.4532468075632,433,200     02490,688,Neighbourhood,Lyons, 
130.830636626186674,-12.455804576188763,PK182,Malabar Park, ,Park,"Accessible,Playground",,2 Malabar St Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.830649407269,-12.4557854796991,434,200     08139,2120,Neighbourhood,Lyons, 
130.826746024660423,-12.454986142806181,PK183,Kahlin Oval,Mindil Swamp,Oval,"Accessible,Showers,Toilets - Restricted Access",Cricket,42 Temira Cres Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,130.826740066227,-12.4549909816605,435,200     04106,19200,District,Lyons, Cricket Practise Nets
130.83659460123161,-12.455746554684932,PK184,Dashwood Park, ,Park,"Accessible,Playground",,6 Dashwood Pl Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.836589269927,-12.4557287260414,436,200     03996,1010,Neighbourhood,Lyons, 
130.836231002987319,-12.457142317942557,PK185,Harriet Park, ,Park,Accessible,,17 Daly St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.836229275113,-12.4571427616057,437,200     03510,3060,District,Lyons, 
130.832947327542627,-12.45847393670088,PK186,Doctors Gully,Peels Well,Park,Accessible,,26 Doctors Gully Rd Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.833011254429,-12.4583376888656,438,200     08107,10300,Regional,Lyons, 
130.83369422942755,-12.457495792660998,PK187,Mitchell Street Childcare Centre, ,Childcare Centre,"Accessible,Baby Change,Drinking Fountains,Playground,Playground - Shaded,Toilets - Restricted Access",,127 Mitchell St Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.833658499755,-12.4575246943154,439,200     05584,1300,District,Lyons, 
130.832681412718756,-12.459590823548286,PK188,Doctors Gully Car Park, ,Car Park,Accessible,,31 Doctors Gully Rd Larrakeyah,Larrakeyah,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.832681435075,-12.4595907442964,440,200     05551,1130,District,Lyons, 
130.835789167514349,-12.458601558381448,PK189,Mitchell St Car Park, ,Car Park,Accessible,,106 Mitchell St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.83576027136,-12.4586359196383,441,200     04955,3110,District,Lyons, 
130.837968747059733,-12.458600498703259,PK190,Mc Lachlan St Car Park, ,Car Park,Accessible,,100 Smith St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.837994451891,-12.4586122203417,442,200     04655,2760,District,Lyons, 
130.845443889878339,-12.46232934272528,PK191,Woods and McMinn Street Park, ,Park,Accessible,,9 Mcminn St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.845476270151,-12.4622776643426,443,200     07264,575,Neighbourhood,Lyons, 
130.844390636384247,-12.459389122596376,PK192,McMinn Street Carpark, ,Car Park,Accessible,,34 Mcminn St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.844364601413,-12.4593853666755,444,200     05799,10200,District,Lyons, 
130.842528202085305,-12.463878378304079,PK193,Smith Street Mall,The Mall,Commercial,"Accessible,Bicycle/Bike Racks,Playground,Playground - Shaded,Toilets - Daylight Hours,Wifi",,29 The Mall   Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.842523902913,-12.4638741929111,445,200     06002,5120,District,Lyons, 
130.841018067673929,-12.46387323562624,PK194,Tamarind Park, ,Park,"Accessible,Wifi",,10 Knuckey St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.841013100201,-12.4638807358277,446,200     02319,849,Regional,Lyons, 
130.842063135466333,-12.462910059031264,PK195,Raintree Park,Stuart Memorial Gardens,Park,"Accessible,Baby Change,Toilets - 24 Hours,Wifi",,52 The Mall   Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.842062948178,-12.4629103269096,447,200     02358,1880,Regional,Lyons, 
130.836947819959249,-12.463119624822751,PK196,Bicentennial Park,The Esplanade,Park,"Accessible,Baby Change,Bicycle/Walking Paths,Drinking Fountains,Playground,Playground - Shaded,Toilets - 24 Hours,Toilets - Daylight Hours",,109 Esplanade   Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.836835340495,-12.4631100356297,448,200     05706,147500,Regional,Lyons, 
130.840206057401275,-12.462031674454735,PK199,Poinciana Park,Spillet House,Park,Accessible,,65 Smith St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.840193376046,-12.4620403124126,449,200     02404,971,District,Lyons, 
130.836156260470545,-12.459283877376,PK201,Mitchell Street Carpark, ,Car Park,Accessible,,96 Mitchell St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.836155256333,-12.45928378174,450,200     07099,1330,District,Lyons, 
130.843118683878913,-12.465402832529708,PK202,Bennett Park, ,Park,Accessible,,4 Bennett St Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.843054999614,-12.4654472641738,451,200     04820,3110,Regional,Lyons, 
130.84484695703145,-12.465048106048691,PK204,Civic Park,Civic Square,Park,Accessible,,17 Harry Chan Ave Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.845303747295,-12.464898590441,452,200     03981,20000,Regional,Lyons, 
130.854564247316262,-12.379936204871827,PK205,Dudley Park, ,Park,Accessible,,7 Dudley St Rapid Creek,Rapid Creek,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.854563123714,-12.3799352206175,453,550     00626,1070,Neighbourhood,Chan, 
130.858822367276161,-12.378641544669739,PK206,Clarke Crescent Park, ,Park,"Accessible,Playground",,29 Clarke Cres Rapid Creek,Rapid Creek,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.858854131629,-12.3786424712994,454,550     06116,1440,Neighbourhood,Chan, 
130.86297269799573,-12.382599762607462,PK207,Becker Park, ,Park,Accessible,,6 Becker Pl Rapid Creek,Rapid Creek,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.862974332112,-12.3826437618938,455,550     01013,894,Neighbourhood,Chan, 
130.8576665769003,-12.384521782160965,PK208,Chrisp Street Oval,Rapid Creek Park,Oval,Accessible,Soccer,12 Valder Cres Rapid Creek,Rapid Creek,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,130.857632487501,-12.3843843077756,456,550     00732,22400,District,Chan, 
130.864100520038392,-12.390133966343747,PK209,Stokes Park,Millner Park,Park,"Accessible,Playground",,6 Millner St Millner,Millner,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.86410084494,-12.3901343528953,457,550     01284,998,Neighbourhood,Chan, 
130.857673499976016,-12.389983765620755,PK210,Kelsey Park, ,Park,Accessible,,11 Kelsey Cres Millner,Millner,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.857605121468,-12.3899157485702,458,550     06190,2850,Neighbourhood,Chan, 
130.860141806517788,-12.394098767782451,PK211,Wong Yung Park,Tong Luck Park,Park,"Accessible,Playground",,8 Tong Luck St Millner,Millner,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.860146452044,-12.3940960447716,459,550     08663,8820,Neighbourhood,Chan, 
130.894716970113393,-12.356399261157549,PK212,Philpott St Park, ,Park,Accessible,,44 Philpott St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.894694531903,-12.3564108481321,460,550     11818,15000,District,Richardson, 
130.892052208027934,-12.353845855378601,PK213,Colin St Parkland, ,Park,Accessible,,3 Colin St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.892044036085,-12.3538354782016,461,550     11900,4990,District,Richardson, 
130.897682783105722,-12.35468811484148,PK214,Changsha St Park, ,Park,Accessible,,14 Changsha Cres Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.897630634848,-12.3547106401859,462,550     11919,15600,District,Richardson, 
130.895075914646753,-12.358969235462059,PK215,Ted Rowe Park, ,Park,"Accessible,BBQ",,48 Asche St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.895080395152,-12.3589665622444,463,550     11410,10061,District,Richardson, 
130.893033566821117,-12.360176071172939,PK216,Juliet Shields Park, ,Park,"Accessible,BBQ,Bicycle/Walking Paths,Playground",,3 Moore St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.893018755127,-12.3601913362916,464,550     10735,5240,District,Richardson, 
130.899477463491792,-12.361724633314127,PK217,Lefevre St Park, ,Park,Accessible,,20 Mahoney St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.89847632493,-12.3620551052567,465,550     11175,27800,District,Richardson, 
130.893045046617516,-12.362255507908648,PK218,Bailey St Park, ,Park,"Accessible,Bicycle/Walking Paths",,16 Bailey Cct Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.8930054975,-12.362468984059,466,550     11055,11210,Neighbourhood,Richardson,Also Lot 10737
130.895267443840339,-12.36215492906795,PK219,William Forster Park, ,Park,"Accessible,BBQ,Bicycle/Walking Paths,Drinking Fountains,Picnic Tables,Playground",,6 Raby St Muirhead,Muirhead,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.895267411123,-12.3621549127991,467,550     10893,22900,Regional,Richardson, 
130.894098158665116,-12.366413227755421,PK220,Armstrong Park, ,Park,Accessible,,4 Armstrong St Leanyer,Leanyer,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.894018813305,-12.3663776019505,468,685     05110,3860,Neighbourhood,Richardson, 
130.89521569051351,-12.366573652383369,PK221,Armstrong Park, ,Park,"Accessible,Playground",,3 Armstrong St Leanyer,Leanyer,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.895316931817,-12.3665299599896,469,685     05156,7390,Neighbourhood,Richardson, 
130.897885489120682,-12.367554661706372,PK222,Cadell Park, ,Park,Accessible,,18 Cadell St Leanyer,Leanyer,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.897839274609,-12.3676590040305,470,685     05138,4860,Neighbourhood,Richardson, 
130.894887461120334,-12.373540838120919,PK223,Peace Park, ,Park,"Accessible,Bicycle/Walking Paths,Playground",,37 Castlereagh Dr Leanyer,Leanyer,http://www.darwin.nt.gov.au/,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.89481714239,-12.373539022514,471,685     05900,38300,District,Richardson, 
130.892897637196,-12.380568150137959,PK224,Jabiru Park, ,Park,Accessible,,92 Curlew Cct Wulagi,Wulagi,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.892882591171,-12.3805598155736,472,685     06849,3350,Neighbourhood,Waters, 
130.893042180435259,-12.379861608890739,PK225,Plover Park, ,Park,Accessible,,75 Curlew Cct Wulagi,Wulagi,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.893075778799,-12.3798916288429,473,685     06848,2500,Neighbourhood,Waters, 
130.893490118157416,-12.379170873101334,PK226,Curlew Park, ,Park,Accessible,,35 Plover St Wulagi,Wulagi,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.893485752172,-12.3791622952292,474,685     01808,5090,Neighbourhood,Waters, 
130.846537372938656,-12.465204908301496,PK227,Travellers Walk, ,Park,Accessible,,5 Esplanade   Darwin City,Darwin City,http://www.darwin.nt.gov.au/,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,130.846853715866,-12.4651556011055,475,200     06597,655,Neighbourhood,Lyons, 
130.850396752782274,-12.386989289314073,PK228,Nightcliff Public Library,,Public Library,"Accessible,Bicycle/Bike Racks,Toilets - Daylight Hours,Wifi",,10 Pavonia Pl Nightcliff,Nightcliff,,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,130.85039795951,-12.3869871691629,476,550     09732,,,Chan,
