SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC70141,..,3,18,8,7,8,0,3,0,43,..,0,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,49,..,..,..,..,..,..,..,..,49,..,4,..,..,..,..,..,..,..,4,..,10,0,0,0,0,0,0,0,13,..,8,0,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,49,28,21,13,16,13,3,3,0,144,..,9,16,3,6,7,0,0,0,47,..,0,0,0,0,0,0,0,0,4,..,6,6,9,8,0,0,0,0,26,45,..,..,..,..,..,..,..,..,45,..,0,..,..,..,..,..,..,..,0,..,4,3,3,0,0,0,0,0,13,..,4,3,0,3,3,3,0,0,13,..,0,0,0,0,0,0,0,0,3
SSC70142,..,5,6,17,10,0,0,0,0,39,..,0,0,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,11,..,9,3,0,3,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,..,4,6,0,3,3,0,0,0,10,..,0,4,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,22,28,26,26,26,9,0,0,0,139,..,4,13,12,7,0,0,0,0,35,..,0,0,3,3,0,0,0,0,11,..,4,0,0,0,0,0,0,0,10,25,..,..,..,..,..,..,..,..,25,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,8,..,10,3,3,3,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0
SSC70143,..,0,91,175,155,165,73,18,3,672,..,16,61,44,34,19,6,0,0,189,..,0,3,6,11,9,4,0,0,38,494,..,..,..,..,..,..,..,..,494,..,127,..,..,..,..,..,..,..,127,..,123,64,17,4,0,0,0,0,216,..,28,12,13,8,4,3,3,3,73,..,16,21,6,3,3,8,0,0,59,..,12,33,14,8,7,8,0,0,82,..,5,16,22,32,36,19,3,3,132,14,8,7,6,10,6,3,0,0,59,506,333,306,302,272,263,117,24,10,2131,..,6,123,192,159,139,41,6,0,676,..,26,77,43,33,13,4,0,0,196,..,13,39,54,57,32,12,6,5,216,510,..,..,..,..,..,..,..,..,510,..,117,..,..,..,..,..,..,..,117,..,63,55,12,8,4,0,0,0,136,..,19,10,0,6,10,14,7,3,78,..,15,12,3,7,3,0,0,0,45
SSC70144,..,0,23,26,33,37,20,0,0,140,..,7,25,13,17,10,0,0,0,77,..,0,0,3,0,0,0,0,0,10,111,..,..,..,..,..,..,..,..,111,..,11,..,..,..,..,..,..,..,11,..,14,7,0,3,0,0,0,0,24,..,3,4,3,0,5,0,0,0,16,..,0,3,0,0,0,0,0,0,7,..,0,17,0,0,0,3,0,0,21,..,12,8,6,12,13,10,11,0,72,3,3,3,4,0,3,4,0,0,18,112,52,94,55,61,63,39,13,0,496,..,0,32,28,33,39,4,0,0,142,..,18,19,16,15,8,0,0,0,78,..,4,11,13,12,0,0,0,0,44,107,..,..,..,..,..,..,..,..,107,..,17,..,..,..,..,..,..,..,17,..,14,0,0,0,0,0,0,0,12,..,0,0,0,7,3,0,0,0,10,..,0,3,0,0,0,0,0,0,6
SSC70145,..,3,71,92,88,61,34,8,0,355,..,17,49,35,30,7,5,0,0,147,..,3,0,10,9,3,0,0,0,26,354,..,..,..,..,..,..,..,..,354,..,49,..,..,..,..,..,..,..,49,..,45,15,6,3,0,0,0,0,70,..,14,4,0,0,3,4,0,0,30,..,12,7,0,0,0,0,0,0,24,..,9,20,4,7,3,0,0,0,44,..,4,23,11,22,12,16,8,0,99,8,15,8,3,11,3,0,0,0,42,363,175,207,165,163,92,58,21,0,1245,..,5,90,105,84,53,20,4,0,369,..,23,70,35,27,10,4,0,0,166,..,13,24,26,18,10,6,0,0,96,298,..,..,..,..,..,..,..,..,298,..,44,..,..,..,..,..,..,..,44,..,23,8,0,0,0,0,0,0,30,..,17,3,3,8,8,8,0,0,42,..,3,3,4,0,0,0,0,0,14
SSC70146,..,0,26,28,26,26,17,3,0,126,..,13,24,8,9,14,4,0,0,73,..,0,0,3,3,4,0,0,0,15,109,..,..,..,..,..,..,..,..,109,..,20,..,..,..,..,..,..,..,20,..,15,5,0,0,0,0,0,0,25,..,0,6,3,3,3,4,0,0,21,..,8,0,0,0,3,0,0,0,13,..,9,10,3,0,3,3,0,0,21,..,3,13,11,12,35,22,7,0,100,5,0,8,4,3,3,0,0,0,20,114,62,94,58,60,88,46,14,0,531,..,0,36,29,26,24,9,7,0,130,..,14,26,12,16,10,3,0,0,69,..,3,8,15,8,6,3,0,0,42,94,..,..,..,..,..,..,..,..,94,..,9,..,..,..,..,..,..,..,9,..,11,4,0,0,0,0,0,0,19,..,4,0,3,3,0,0,0,0,14,..,4,0,0,3,0,0,0,0,12
SSC70147,..,0,3,3,3,0,6,0,0,23,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,..,0,0,0,3,0,3,4,0,9,0,0,0,0,0,0,0,0,0,4,14,15,5,7,10,5,11,5,0,69,..,0,3,5,3,3,4,3,0,18,..,3,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,7,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0
SSC70148,..,3,11,16,8,9,5,0,0,55,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,7,51,..,..,..,..,..,..,..,..,51,..,3,..,..,..,..,..,..,..,3,..,8,0,3,0,0,0,0,0,19,..,12,6,0,3,0,3,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,52,29,22,22,14,13,7,0,0,170,..,10,12,12,3,10,3,0,0,56,..,0,0,3,0,0,0,0,0,11,..,7,9,3,0,8,0,0,0,29,47,..,..,..,..,..,..,..,..,47,..,7,..,..,..,..,..,..,..,7,..,6,4,3,3,0,0,0,0,14,..,13,5,8,3,8,4,0,0,36,..,0,0,0,0,0,0,0,0,0
SSC70149,..,3,6,11,11,13,11,0,0,63,..,0,5,0,0,3,4,0,0,15,..,0,0,0,0,3,0,0,0,4,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,11,4,0,0,0,0,0,0,12,..,0,3,4,3,0,0,0,0,11,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,29,24,24,15,20,26,18,0,4,159,..,0,15,8,19,20,4,0,0,62,..,0,7,0,4,3,0,0,0,18,..,0,3,3,3,0,0,0,0,8,27,..,..,..,..,..,..,..,..,27,..,12,..,..,..,..,..,..,..,12,..,6,5,0,0,0,0,0,0,17,..,3,0,3,0,3,3,0,0,16,..,3,0,0,0,0,0,0,0,3
SSC70150,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70151,..,0,4,3,5,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,7,11,4,9,3,0,0,0,55,..,0,4,4,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,11,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
SSC70152,..,9,22,24,13,7,0,0,0,85,..,0,6,3,4,0,0,0,0,14,..,0,0,0,0,0,0,0,0,4,101,..,..,..,..,..,..,..,..,101,..,4,..,..,..,..,..,..,..,4,..,12,0,0,0,0,0,0,0,20,..,3,3,3,3,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,4,3,0,0,0,9,5,3,4,3,0,0,0,0,0,11,101,34,45,34,24,14,4,0,0,261,..,11,26,19,15,3,0,0,0,81,..,0,4,8,5,0,0,0,0,9,..,3,9,0,4,3,0,0,0,22,96,..,..,..,..,..,..,..,..,96,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,9,..,12,4,0,4,3,4,0,0,29,..,0,0,0,0,0,0,0,0,0
SSC70153,..,0,0,0,3,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,3,0,3,3,3,0,0,13,0,0,0,0,0,4,0,0,0,3,0,0,5,6,7,7,10,0,0,41,..,0,0,3,0,3,3,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70154,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70155,..,0,3,6,18,17,9,3,0,63,..,0,3,3,6,0,3,0,0,13,..,0,0,0,3,0,0,0,0,4,25,..,..,..,..,..,..,..,..,25,..,10,..,..,..,..,..,..,..,10,..,9,0,0,0,0,0,0,0,16,..,0,3,0,0,0,0,0,0,6,..,0,0,3,0,3,0,0,0,8,..,0,0,4,0,0,3,0,0,7,..,0,0,0,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,25,25,12,16,28,22,18,7,0,154,..,0,10,12,19,12,6,3,0,58,..,0,0,8,9,0,0,0,0,15,..,0,0,3,0,0,0,0,0,8,30,..,..,..,..,..,..,..,..,30,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,10,..,0,0,0,0,4,0,0,0,3,..,0,3,0,0,0,0,0,0,3
SSC70156,..,0,3,8,13,15,5,9,0,53,..,0,3,0,0,4,4,0,0,18,..,0,0,3,0,0,0,0,0,0,37,..,..,..,..,..,..,..,..,37,..,5,..,..,..,..,..,..,..,5,..,8,4,0,0,0,0,0,0,16,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,0,0,3,6,6,3,4,0,23,0,0,0,0,0,0,0,0,0,3,37,24,17,21,22,26,13,11,0,166,..,0,8,12,14,12,9,3,0,58,..,0,3,4,3,0,0,0,0,18,..,0,0,0,3,0,0,0,0,9,32,..,..,..,..,..,..,..,..,32,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC70157,..,8,11,6,3,3,0,3,0,41,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,43,..,..,..,..,..,..,..,..,43,..,0,..,..,..,..,..,..,..,0,..,4,3,0,0,0,0,0,0,7,..,9,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,45,18,18,10,6,5,0,5,0,113,..,10,9,10,7,7,0,0,0,41,..,0,0,0,0,0,0,0,0,0,..,3,4,0,3,0,0,0,0,8,34,..,..,..,..,..,..,..,..,34,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,3,..,3,0,7,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0
SSC70158,..,0,39,70,79,58,15,3,0,262,..,13,46,33,18,18,4,0,0,125,..,0,5,3,5,0,0,0,0,12,261,..,..,..,..,..,..,..,..,261,..,40,..,..,..,..,..,..,..,40,..,39,4,10,3,0,0,0,0,54,..,11,5,3,0,0,4,0,0,21,..,4,5,3,0,0,0,0,0,15,..,9,14,11,10,3,0,0,0,43,..,3,13,13,20,17,7,4,0,85,10,7,3,3,4,0,0,0,0,23,268,126,134,143,140,99,32,7,0,945,..,0,55,77,73,43,12,0,0,271,..,19,44,25,18,6,0,0,0,123,..,4,24,38,25,7,7,3,0,104,260,..,..,..,..,..,..,..,..,260,..,26,..,..,..,..,..,..,..,26,..,28,0,3,0,0,0,0,0,30,..,3,0,0,5,13,4,3,0,27,..,0,0,0,0,3,0,0,0,3
SSC70159,..,4,126,120,123,86,58,17,4,535,..,13,94,40,30,26,8,0,0,209,..,0,0,4,10,3,3,0,0,18,255,..,..,..,..,..,..,..,..,255,..,40,..,..,..,..,..,..,..,40,..,31,12,6,3,0,0,0,0,51,..,8,8,4,3,0,0,0,0,27,..,13,25,14,0,0,0,0,0,56,..,28,77,24,15,11,5,0,0,157,..,15,28,41,49,38,21,20,5,214,3,4,19,4,9,5,3,0,0,38,259,156,386,243,243,165,102,41,9,1602,..,14,159,132,114,90,40,8,3,554,..,23,103,31,31,15,7,0,0,203,..,3,3,5,16,3,0,0,0,41,225,..,..,..,..,..,..,..,..,225,..,35,..,..,..,..,..,..,..,35,..,21,5,0,0,0,0,0,0,31,..,8,0,0,4,0,3,3,0,23,..,9,28,0,0,0,0,0,0,37
SSC70160,..,0,0,0,0,7,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,12,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70161,..,5,98,174,203,176,103,39,0,797,..,16,84,33,35,21,9,0,0,203,..,0,0,14,6,7,8,0,0,38,421,..,..,..,..,..,..,..,..,421,..,101,..,..,..,..,..,..,..,101,..,117,60,15,6,0,0,0,0,204,..,14,10,0,4,3,0,6,0,42,..,12,18,23,9,3,0,0,0,58,..,10,19,25,14,8,4,3,0,79,..,11,18,16,22,34,28,9,3,139,6,6,9,7,6,4,3,0,0,43,435,289,320,306,301,259,165,54,3,2124,..,10,137,209,206,158,72,21,0,812,..,19,80,41,33,22,3,0,0,205,..,9,20,31,42,15,7,4,0,123,379,..,..,..,..,..,..,..,..,379,..,89,..,..,..,..,..,..,..,89,..,54,26,12,3,0,0,0,0,99,..,14,7,3,4,8,8,5,3,52,..,11,15,0,3,0,3,0,0,29
SSC70162,..,0,0,0,0,5,6,3,0,16,..,0,0,0,4,3,3,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,12,17,3,0,41,..,0,0,0,3,8,3,3,0,17,..,0,3,3,0,0,3,0,0,11,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70163,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70164,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70165,..,0,3,11,16,11,8,0,0,49,..,3,4,9,11,0,0,0,0,27,..,0,0,3,0,0,0,0,0,10,36,..,..,..,..,..,..,..,..,36,..,14,..,..,..,..,..,..,..,14,..,0,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,5,3,0,0,0,0,0,0,8,..,0,4,3,5,8,7,0,0,33,0,3,3,0,0,3,0,0,0,8,40,26,18,30,33,27,16,0,0,191,..,0,7,15,13,12,0,0,0,51,..,3,7,7,3,0,0,0,0,25,..,0,0,3,5,0,0,0,0,8,40,..,..,..,..,..,..,..,..,40,..,12,..,..,..,..,..,..,..,12,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,5,0,0,0,0,0,0,0,3
SSC70166,..,0,6,7,3,4,3,0,0,24,..,4,9,0,3,3,0,0,0,21,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,10,14,11,5,7,3,0,0,74,..,3,5,8,4,3,3,0,0,29,..,3,6,8,0,3,0,0,0,20,..,0,0,0,0,0,0,0,0,6,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70167,..,3,34,58,54,36,34,14,3,235,..,7,31,10,21,11,8,0,0,79,..,3,0,4,0,3,3,3,0,17,156,..,..,..,..,..,..,..,..,156,..,29,..,..,..,..,..,..,..,29,..,27,18,7,3,0,0,0,0,61,..,19,6,4,7,3,4,3,0,50,..,9,10,3,3,4,0,0,0,35,..,4,19,12,11,6,0,3,0,66,..,3,3,7,7,12,9,0,0,39,3,3,5,0,0,4,0,0,0,18,156,113,128,108,113,81,51,24,3,775,..,6,53,56,52,34,32,9,0,235,..,3,28,15,10,10,4,0,0,71,..,0,14,20,28,12,6,3,0,74,143,..,..,..,..,..,..,..,..,143,..,34,..,..,..,..,..,..,..,34,..,26,9,0,0,0,0,0,0,34,..,15,18,9,5,10,0,3,0,63,..,3,9,3,4,3,0,0,0,19
SSC70168,..,13,90,165,111,35,19,4,0,438,..,10,49,8,8,0,0,0,0,83,..,0,0,3,3,4,0,0,0,8,304,..,..,..,..,..,..,..,..,304,..,57,..,..,..,..,..,..,..,57,..,35,8,3,0,0,0,0,0,45,..,6,6,0,0,0,0,0,0,12,..,5,5,0,0,0,0,0,0,8,..,12,5,3,0,0,0,0,0,23,..,3,7,7,3,3,0,0,0,21,3,3,7,0,0,0,0,0,0,14,314,132,184,190,127,42,26,6,0,1027,..,17,142,165,92,29,17,5,0,461,..,26,41,15,8,5,0,0,0,95,..,3,0,3,3,0,0,0,0,19,344,..,..,..,..,..,..,..,..,344,..,64,..,..,..,..,..,..,..,64,..,19,13,0,0,0,0,0,0,33,..,8,5,0,0,4,0,0,0,20,..,6,4,0,0,0,0,0,0,11
