SSC_CODE_2016,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_more_15_19_yrs,F_3000_more_20_24_yrs,F_3000_more_25_34_yrs,F_3000_more_35_44_yrs,F_3000_more_45_54_yrs,F_3000_more_55_64_yrs,F_3000_more_65_74_yrs,F_3000_more_75_84_yrs,F_3000_more_85ov,F_3000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot
SSC70183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SSC70185,0,4,0,3,4,3,0,0,0,15,0,3,7,4,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,28,21,30,16,3,3,0,148,27,3,3,0,3,0,0,0,0,36,3,7,0,9,5,7,0,0,0,31,10,13,26,12,22,9,3,0,0,90,3,7,3,8,17,10,0,0,0,47,0,5,4,6,4,3,0,0,0,19,0,6,7,5,4,0,0,0,0,27,0,0,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SSC70186,0,0,5,4,3,4,0,0,0,23,0,0,9,13,9,4,0,0,0,32,0,0,5,3,4,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,3,4,3,3,3,0,0,0,26,62,44,100,99,67,43,15,3,0,436,47,12,6,4,0,0,0,0,0,76,40,24,38,25,14,10,0,0,0,146,23,43,88,88,56,22,10,0,0,329,0,14,18,15,21,20,12,3,0,101,0,3,7,10,6,8,3,0,0,43,0,0,22,15,11,8,3,0,0,61,0,0,13,6,3,3,0,0,0,27,0,0,4,3,3,0,0,0,0,11
SSC70187,3,6,16,9,12,6,14,9,0,86,0,4,14,15,11,8,9,3,0,69,0,13,14,13,15,9,6,0,0,78,0,12,27,20,22,11,9,0,0,92,0,13,32,25,20,14,5,0,0,107,0,0,21,24,18,7,0,0,0,72,0,0,9,17,12,15,3,0,0,57,0,0,9,11,13,6,0,0,0,44,0,0,13,11,9,7,3,0,0,46,0,0,0,3,3,0,0,0,0,11,15,12,24,26,23,15,15,3,0,130,65,74,239,210,183,131,88,34,4,1040,46,16,19,13,16,23,6,3,0,146,24,3,5,12,0,0,7,3,0,55,15,6,15,12,6,16,12,15,0,98,9,6,25,12,22,6,22,18,3,122,4,11,29,9,16,9,24,11,0,123,4,10,35,26,21,15,20,8,0,140,4,17,24,31,28,23,9,3,0,136,9,21,55,53,33,27,15,3,0,218
SSC70188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,16,12,11,3,0,0,0,54,7,9,16,12,11,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70189,0,0,6,3,3,0,0,0,0,15,0,0,13,3,3,0,0,0,0,23,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,11,3,4,3,0,0,0,36,34,26,64,33,29,19,0,3,0,198,17,3,3,0,0,0,0,0,0,23,8,5,13,4,8,3,0,0,0,43,11,26,47,13,12,13,0,0,0,119,0,6,12,8,3,0,4,0,0,42,0,3,7,6,3,0,3,0,0,27,0,4,18,12,0,0,0,0,0,34,0,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5
SSC70190,0,0,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,20,19,7,13,3,0,0,82,13,0,0,0,0,0,0,0,0,11,3,0,4,0,0,0,0,0,0,9,10,5,23,12,15,7,7,0,0,73,0,0,3,0,3,5,4,0,0,19,0,0,5,0,0,0,0,0,0,13,0,5,3,3,3,0,3,0,0,15,0,0,3,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
SSC70191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70192,4,0,4,4,3,4,14,8,0,45,4,4,10,17,10,8,3,0,0,55,0,11,7,17,12,3,3,0,0,49,0,4,22,19,16,5,4,0,0,65,0,0,12,14,21,7,3,0,0,65,0,0,12,21,11,13,3,3,0,53,0,0,17,14,9,4,0,0,0,46,0,0,3,9,8,11,0,0,0,34,0,0,0,17,9,14,0,0,0,39,0,0,0,3,6,0,0,0,0,8,9,7,17,16,7,20,9,3,0,95,69,39,135,169,128,117,72,23,4,753,59,7,17,11,8,12,9,0,0,125,35,3,3,3,3,5,5,0,0,66,16,10,9,5,8,12,22,4,0,81,11,6,15,8,3,11,21,13,3,93,4,4,8,12,9,11,16,11,0,80,10,13,8,18,18,16,10,0,0,88,4,15,17,22,13,12,14,0,0,95,3,7,36,30,33,15,4,3,0,127
SSC70193,3,6,19,20,7,10,16,7,0,88,3,14,30,14,8,7,0,0,3,85,3,12,24,23,23,16,3,0,0,106,0,8,29,19,22,8,3,0,0,96,0,3,26,24,12,15,0,0,0,86,0,4,20,15,17,8,3,0,0,59,0,0,8,17,12,11,3,0,0,50,0,0,10,13,15,5,0,0,0,44,0,0,3,11,10,8,0,0,0,26,0,0,0,4,0,4,0,0,0,4,22,11,40,24,19,23,15,0,3,155,111,86,247,215,181,141,86,21,6,1096,103,11,22,23,13,7,4,0,0,198,31,3,5,0,9,3,3,0,0,55,23,17,20,18,16,13,18,3,0,127,5,10,14,21,25,30,34,15,0,160,5,11,23,28,13,15,31,10,0,126,8,16,32,24,14,18,4,0,3,119,3,21,31,28,29,19,14,3,0,151,3,31,47,40,32,19,4,0,0,185
SSC70194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70195,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,12,0,3,5,5,0,0,0,0,0,10,0,3,14,5,7,3,0,0,0,30,0,0,3,6,0,3,0,0,0,10,0,0,6,3,0,0,0,0,0,13,0,0,4,0,0,3,0,0,0,10,0,0,3,3,7,3,0,0,0,18,0,0,0,0,0,4,0,0,0,9,6,5,14,8,3,3,0,0,0,40,10,15,70,42,33,21,4,3,0,214,8,0,11,9,3,8,0,0,0,40,11,0,7,0,0,0,0,0,0,15,3,0,0,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,3,3,4,0,0,0,0,12,0,6,3,0,0,0,4,0,0,21,0,3,8,4,0,0,0,0,0,23
SSC70196,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,11,19,12,0,5,0,0,63,4,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,8,5,16,18,8,7,3,0,0,67,7,4,3,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
SSC70197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,8,10,7,0,0,0,25,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70198,3,0,15,3,0,0,0,0,0,24,0,8,13,14,3,0,0,0,0,39,3,10,21,16,11,0,0,0,0,54,0,25,33,20,4,0,0,0,0,76,0,16,46,24,17,3,0,0,0,106,0,5,44,25,9,0,0,0,0,87,0,0,33,20,13,0,0,0,0,71,0,0,23,20,7,0,0,0,0,48,0,0,20,21,11,11,0,0,0,58,0,0,7,7,11,0,0,0,0,26,0,10,35,7,7,0,0,0,0,63,39,113,341,191,102,37,4,7,0,833,37,19,34,14,12,17,3,0,0,135,17,11,10,4,0,0,0,0,0,33,18,9,12,9,3,0,3,0,0,49,7,16,22,3,3,0,0,0,0,51,3,3,15,5,3,0,5,0,0,34,3,12,19,15,4,3,0,0,0,59,5,15,28,11,14,3,0,0,0,82,0,31,45,30,3,3,0,0,0,119
SSC70199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70200,0,0,0,0,4,5,3,5,0,15,0,3,3,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,4,7,8,4,0,0,0,44,7,36,24,32,19,12,6,5,0,143,8,3,0,4,0,0,0,0,0,24,5,4,9,0,6,3,0,0,0,19,3,6,12,12,4,0,0,4,0,49,0,4,0,0,0,0,5,0,0,8,0,0,0,0,7,6,3,5,0,20,3,3,3,3,3,0,0,0,0,12,0,0,3,3,3,0,0,0,0,10,0,0,0,3,0,3,0,0,0,7
SSC70201,0,4,11,12,8,3,6,11,0,52,3,6,14,9,10,3,10,4,0,51,3,6,10,9,13,10,7,0,0,54,0,10,10,21,14,10,10,0,0,68,0,7,20,11,14,14,9,0,0,70,0,0,8,12,3,8,0,0,0,40,0,0,4,15,9,7,5,0,0,46,0,0,8,10,13,6,0,0,0,37,0,0,7,8,17,6,0,0,0,41,0,0,0,4,3,0,0,0,0,11,7,6,10,12,8,12,8,3,0,71,57,54,146,152,131,109,82,23,5,754,55,14,24,15,10,10,7,0,0,135,29,6,10,3,6,7,7,3,3,62,16,14,13,6,12,3,17,10,0,84,7,4,14,13,7,7,20,10,0,82,3,11,17,17,16,3,13,9,0,87,3,6,24,12,18,5,14,8,0,98,3,12,26,14,15,23,18,0,0,112,0,10,30,36,25,18,14,3,0,144
SSC70202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,0,66,67,0,4,0,7,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC70203,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,5,0,0,23,13,20,27,21,25,25,12,0,0,146,9,3,3,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,0,16,6,25,23,20,11,18,3,0,0,105,0,0,5,3,0,0,0,0,0,7,0,0,8,4,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,12,0,0,3,0,6,0,0,0,0,5
SSC70204,0,0,4,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,6,11,4,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,9,3,3,10,0,5,3,0,0,0,30,0,0,3,6,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,6,0,3,3,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
SSC70205,0,4,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SSC70206,0,0,3,0,3,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,42,25,16,11,3,0,0,142,22,4,0,0,0,0,0,0,0,27,0,8,12,5,4,4,0,0,0,36,18,19,29,19,14,8,6,0,0,107,0,3,7,5,6,7,0,0,0,22,0,3,8,4,3,0,0,0,0,23,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC70207,0,0,3,6,3,7,0,0,0,17,0,3,0,3,4,0,0,0,0,15,0,0,0,4,0,0,0,0,0,6,0,0,4,3,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,11,14,9,9,3,0,0,0,82,64,50,94,79,54,40,7,3,0,387,20,3,7,3,3,0,0,0,0,36,0,7,18,8,11,4,0,0,0,49,21,47,79,70,31,26,9,0,0,299,3,8,20,23,4,8,6,0,0,65,3,0,3,7,9,7,0,0,0,22,0,4,9,8,8,6,0,0,0,34,0,0,4,7,3,3,0,0,0,20,0,0,4,3,4,0,0,0,0,11
SSC70208,0,3,3,11,7,3,3,0,0,38,0,3,13,16,10,4,3,0,0,51,9,12,7,14,11,12,4,0,0,71,3,9,27,21,21,6,0,0,0,85,0,7,33,35,29,14,0,0,0,120,0,7,28,16,26,16,0,0,0,97,0,0,13,24,26,14,3,0,0,77,0,0,9,28,15,14,0,0,0,68,0,0,21,25,18,15,0,0,0,80,0,0,3,12,7,0,0,0,0,22,23,12,44,37,32,31,11,0,0,186,77,81,263,285,229,145,42,3,0,1131,43,12,28,16,23,10,10,0,0,142,27,7,13,5,5,0,0,0,0,64,13,12,25,20,15,14,10,0,0,106,3,4,11,15,7,10,11,0,0,66,9,3,6,16,11,10,11,0,0,56,3,3,22,24,17,6,5,0,0,77,13,20,17,27,27,14,11,0,0,118,8,15,31,33,31,16,0,0,0,131
SSC70209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,9,0,0,7,0,3,0,0,0,0,9
